id,distance
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],45
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],74
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createURL methodDesc=(Ljava/lang/String;)Ljava/net/URL;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],63
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createFile methodDesc=(Ljava/lang/String;)Ljava/io/File;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createFile methodDesc=(Ljava/lang/String;)Ljava/io/File;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],50
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createFile methodDesc=(Ljava/lang/String;)Ljava/io/File;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],151
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],61
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],155
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],89
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],85
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],63
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],45
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],74
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createFiles methodDesc=(Ljava/lang/String;)[Ljava/io/File;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],77
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=<init> methodDesc=()V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],45
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=<init> methodDesc=()V] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],67
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=addOption methodDesc=(Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/OptionGroup;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],67
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=addOption methodDesc=(Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/OptionGroup;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=addOption methodDesc=(Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/OptionGroup;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],91
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=addOption methodDesc=(Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/OptionGroup;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=addOption methodDesc=(Lorg/apache/commons/cli/Option;)Lorg/apache/commons/cli/OptionGroup;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getNames methodDesc=()Ljava/util/Collection;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],76
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getNames methodDesc=()Ljava/util/Collection;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],55
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getNames methodDesc=()Ljava/util/Collection;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getOptions methodDesc=()Ljava/util/Collection;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],76
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getOptions methodDesc=()Ljava/util/Collection;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getOptions methodDesc=()Ljava/util/Collection;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],63
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],102
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],660
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],69
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],67
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],55
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],414
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],209
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],133
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],69
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],67
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getSelected methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=getSelected methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setRequired methodDesc=(Z)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],53
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=isRequired methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=isRequired methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=isRequired methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],46
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],81
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],71
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],223
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1332
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],49
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],63
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],301
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],292
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[62] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],71
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[62] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],294
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],17
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],76
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],76
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],118
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],14
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],49
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[93] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[93] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],90
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[104] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],64
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[110] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],20
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=toString methodDesc=()Ljava/lang/String;] indexes=[110] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],156
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option$Builder method=<init> methodDesc=(Ljava/lang/String;)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
