id,killed,numTests
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[66] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],0,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenPasswordGrantRequest methodDesc=(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1,2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenRequest methodDesc=(Lcom/github/scribejava/core/oauth/AccessTokenRequestParams;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[107] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
